tweet_id,author_name,created_at,text
1335703935127080965,SK Gaski,2020-12-06 21:53:28,"Ut fra alt æ har sett treng ganske mange av dem hjelp med å slutte å være så himla hårsår og lettkrenka, e det der… https://t.co/rsufdyh6GT"
1335702042334142465,Lars Martin Gimse,2020-12-06 21:45:57,"@MSkjel Han hadde forslag til noen meget god allianser nå, sa han, men det gikk i dass. Som Timothy sa da pepperkak… https://t.co/6QW5LkzBS7"
1335586742058045440,Arek,2020-12-06 14:07:47,"@lanekassen Hei, Det er noe jeg lurer på. Æ er lyst å flytte ut fra familiehuset dersom æ har for lite plass, og vi… https://t.co/zYNKIg7c07"
1335258109061763075,NorwegianTiger,2020-12-05 16:21:55,@storgeir Lenge siden æ har blitt så forbanna på en dommer! Spiller ikke fordel på en 100% sjanse
1335103643658412032,Tsundoku,2020-12-05 06:08:08,"@ensomkaktus Syns detta nye prosjektet va kjempefint. Og det virka som du har ei mamma som bryr sæ, og som e opprik… https://t.co/1CrbwzQ4Ct"
1335011012685287424,Roger Harila,2020-12-05 00:00:03,"@EspenPALervaag Dumeste æ har hørt! Bor i en by uten smitte, og med strenge restriksjoner. Koffår skal æ stå først… https://t.co/cOTTLSN6oY"
1335000637600362497,heidi p g haaker,2020-12-04 23:18:49,@gaski Du ser så utrolig snill og god ut. Æ vet jo at du e klok🤩 men æ har aldri møtt deg. Å så har du så utrolig m… https://t.co/osTBdBkwQr
1334977120955756547,🌻hedda,2020-12-04 21:45:22,@flrtseul fyf æ har så lyst te å gjør det æ like ikke håret mitt atm
1334943247257509890,apocalypserider,2020-12-04 19:30:46,æ må ete nåt før æ finn spaden og kakke nån rett over tennern æ har ikke lunte til det her
1334790307024678919,3RLING,2020-12-04 09:23:03,"@UnibetNorge Det her må vær den dummeste lista æ har skjedd i hele mitt liv. God på basketball, fotball? Ikke så my"
1334745022332284928,AOS Moen🇳🇴,2020-12-04 06:23:06,"@Veestby Æ har Fiber fra Get som e Telia tror æ, så æ har decent ping. 10-15 creative, 15-30 ingame"
1334533999759405056,samerawit,2020-12-03 16:24:34,@NRC_Egeland Takk for at du er der nede. Vi vil vite mer om hva som skjer. Æ har snakket med familien min som bor i… https://t.co/j75fOuogwD
1334506832992362498,Kenneth,2020-12-03 14:36:37,"@CHKrey Nevermind. Googla det nu, og polvara innhold ikje brekningsmiddel. Æ har hvistnok bare en sunn kropp som re… https://t.co/RlSc9c4qrw"
1334506212017188867,Kenneth,2020-12-03 14:34:09,"@CHKrey Ja, det e jo ikke tilsatt brekningsmiddel, som æ har blitt informert at polvara e. Men det e vel like greit… https://t.co/mqJkuDyqx5"
1334223009641603081,🇪🇺Trond Hanssen 🏴‍☠️,2020-12-02 19:48:48,@superklovn Æ har ikke tålmodighet. Æ bi lei før rulleteksten i begynnelsen e ferdig
1334222018145816576,-☆ ~ •*.° Queerie Yuletide❄,2020-12-02 19:44:52,@Chuushaku Så mye yes... har ikje vært t tannlegen sjøl sia 2014 fordi æ har ikje råd t xxxxkr kvær gang som NAV ik… https://t.co/7dNRh390eW
1334217455003164674,Kongen Fra Nord,2020-12-02 19:26:44,Æ har sagt det lenge... jeg er helt sikker på at jeg hadde Covid19 i desember i 2019... hadde samme tilstand som pa… https://t.co/khOItzSE3Y
1334198352406327305,Andreas Seipäjärvi,2020-12-02 18:10:50,"«Helt hypotetisk :
Visst æ har 10 gjesta på julaften og det banke på døra, der står nissen. Kan æ slippe han inn ?»… https://t.co/Pxhe942rwh"
1334166625587785730,Simen Guldberg,2020-12-02 16:04:45,fredag kl 19.01 så kjæm det et brøl fra munnen min når æ packe fyren her i ikon pakken æ har spart opp. Om æ ikke f… https://t.co/BpPNHIL9Z0
1334104674702684160,Daniel O,2020-12-02 11:58:35,"@palindromedas @CSpange Ja, æ har aldri problemer med å være aleina..så æ ville nok hatt ei kjempefin jul aleina..😃"
1334103277043032064,Daniel O,2020-12-02 11:53:02,"@CSpange Æ blir ikke angrepet av noen da, men e no bare mæ sjø som får litt dårlig samvittighet over d , æ har jo v… https://t.co/q3dCiwU3e5"
1334031281567436800,Quarantined_PolarBear🇳🇴,2020-12-02 07:06:57,"@mretvk Det føles faktisk ut som poltava e en av de sangan æ har hoppa over mest, der for e æ overaska av det"
1334024645876518913,Bård eivind bakk,2020-12-02 06:40:35,"@bengtassen @Fykomfei Æ har håmmår, sag, øks, kniv, slegge, haggla e ikke med da."
1333905116596985870,Einar,2020-12-01 22:45:37,"@bengtassen @Grest_ «Æ har sedd nok» - gammelonkel, pensjonert sjømann i utenriksfart"
1333881942673137665,Fida,2020-12-01 21:13:32,@Ho_derre Ja👌.18/12/20 bli siste arbeidsdag på mæ i 2020🥴. Æ har en god plan for ut i naturen på dagtid og mytti sj… https://t.co/TD3E0emUCe
1333777671290032128,Citycrusher mega bird,2020-12-01 14:19:11,@mektigtrollmann Faen mæ krise. Æ har begynt å hiss som en hissig katt på dæm æ
1333739284680019968,Agnar Jensen,2020-12-01 11:46:39,@Rollert Æ har større tro på disse  mun/nesebind en dæn folj bruker👍🌹👍 https://t.co/G8juuHT3Sb
1333717065014894593,SK Gaski,2020-12-01 10:18:22,Æ har visst fulgt litt dårlig med på lokalnyhetan i det siste. https://t.co/wuQLMhaLJU
1333515252894474241,ingrid :),2020-11-30 20:56:26,@fearlssaloysius e en stund siden æ har spist sånn egt. kanskje æ må teste på nytt lol
1333454697588514821,NorwegianTiger,2020-11-30 16:55:48,@SBeurling Nå vet du åssen æ har hatt det i noen år 🙄
1333439577021878275,fossum,2020-11-30 15:55:43,"huff 

sitter med bar overkropp
uten t skjorte
for å parrere det stadige svetteanfall

men 
plutselig blir jeg vars… https://t.co/e4tySn30rj"
1333392096229732354,Tor Odin Ekle,2020-11-30 12:47:03,@SaysPhilippe @Kattekisme @AvisaOslo Ja æ har trua. Så vil det gjøre at det blir mindre innslag av lokale oslo nyheter i riksaviser.
1333164311787802624,Slender,2020-11-29 21:41:55,"@Nikkodypvik @simen_guldberg @Elias22436689 Æ har ikke slutta engang, ska jobb 6 daga uka her og jobbe overtid hver dag"
1333119314099138564,Anders Karlsen,2020-11-29 18:43:07,"Zinckernagel , æ har ikke ord lengre... la oss nyt dette mens vi enda har han ! 😂😂😂😂💛💛💛⚽️ og nu e nesten tippetipse… https://t.co/Bb3nFKFuAJ"
1333071808606638082,Simen Guldberg,2020-11-29 15:34:21,EDISON HIVE!!  Æ HAR VÆRT HER SIDA DAG 1!! FYREN E SYK
1333057682073382912,Fredrik Sørlie,2020-11-29 14:38:13,"No one:
Literally no one:
Petter Northug: Æ har laga en julesang"
1334600973550051332,Vebjørn Jensvoll,2020-12-03 20:50:42,@amund_jensvoll @CoolbetNorge E har 2-0 Eikrem og du har 3-0 Ohi. Spanande
1333523280502853634,Anders Wiik,2020-11-30 21:28:20,"@alexbotn Av det e har sett av kommentara så brukes det som et kjæle navn. Et kompliment, at man står nokken nær. A… https://t.co/NrgaDddYYp"
1336441992541335559,Marit E H Totland,2020-12-08 22:46:15,Eg har opna bloggsida med gåvetips att. Ligg open ut morgondagen om nokon er på jakt etter ei gåve utan å gå på han… https://t.co/MlAR0oUz2q
1336439529562103808,Bent Raknes,2020-12-08 22:36:28,"Avslutter kvelden med å tenke på dette med talentspeiding. Hvordan er det å identifisere et fotball talent.
Er fakt… https://t.co/yfVUitEWOX"
1336432993406169091,Pip12/7,2020-12-08 22:10:30,@SveinAsleik Det er heilt nytt for meg. Eg har aldri høyrd om yule. Som å finne opp yule på ny.
1336426645482332167,Kari Fosse. Radiograf!,2020-12-08 21:45:16,@bergersenline Det er til deg og dine likesinna eg føler eg har strekt ut ei hand med Middels Minus.. 😀
1336424033756262408,Kari Fosse. Radiograf!,2020-12-08 21:34:53,"@TVfilter @kwaeraas Ja det er faens irriterande..
når det er sagt er mitt ankepunkt at det tek vekk noko som faktis… https://t.co/HE2y3xZXPX"
1336418861768470534,MaSa gler seg til jul☕@masaogmasa,2020-12-08 21:14:20,"@esgya Skal tenkja litt, kanskje eg har nokre ord i morgon 😇"
1336417173892423681,Odd M,2020-12-08 21:07:38,"Folk klager fordi de ikke kan invitere/akkomodere 10 personer i jula.
Eg har ikke hatt 10 personer på besøk i 2020,… https://t.co/CFSqkM9GGe"
1336416365062852611,Erik Kursetgjerde,2020-12-08 21:04:25,"@10mill10ar Omtrent einaste guilty pleasure eg har, utanom jålepils. Men sidan stort sett alt er stengt, så.. 🤷"
1336411226310664192,Martin Larsen Hirth,2020-12-08 20:44:00,"@jenskihl @loktvillingane @SofieMarhaug Eg har ein del tankar om korleis Arna kan nå ut til folket. Vimsete utad, strateg på innsida."
1336406485052612615,Markus,2020-12-08 20:25:09,"@siljel Det er det BESTE kjøpet eg har gjort på kjøkkenet! Så enkelt plutseleg når eg skal lage noko grytar eller wok, eller noko slikt. 😋"
1336405852039892995,Øystein H. Brekke ᚯᛦᛌᛐᛅᛁᚿ ᚼ ᛒᚱᛂᚴᛂ އޮތްސްތަތްން,2020-12-08 20:22:39,Den heimevernfyren på #dax18 - det er det mest fascinerande eg har høyrd! Han hadde vunne debatten. UiT la seg flat… https://t.co/K3CcX4VPd5
1336403838153207809,sir Brynhild G Winther (pronoun: Sir/Your Majesty),2020-12-08 20:14:38,"Og, sist men ikkje minst: det blir litt mindre twitterdiskusjonar framover fordi eg har fått tilbake mannen i mitt… https://t.co/lrQO34j7li"
1336403762370457605,Hannibal Universitetslektor,2020-12-08 20:14:20,"@MartinArseth Eg blir jo litt rørt når du subtweetar om meg, eg gjer jo det. Men illustrasjonsfotoet er ein tanke t… https://t.co/3B5tI8Q5Du"
1336401191127932931,sir Brynhild G Winther (pronoun: Sir/Your Majesty),2020-12-08 20:04:07,"@Inger11128888 Takk. Eg har ikkje tid til diskusjonar nett no, men håpar å fyre opp att ildkulene over nyttår. Mykje gøy som skjer her!"
1336397526178664450,Esther Moe,2020-12-08 19:49:33,"@ThoreMehl Takk, eg har klart å slå kloa i den versjonen; men leitar også etter studiovarianten."
1336397095645884423,Torbjørn krumkake,2020-12-08 19:47:51,"@gietlitevink Den beste norske boka eg har lese i år, i tillegg til @usentral si, er Beate Grimsrud sin Jeg foreslår at vi våkner"
1336396963210792961,Kristin Moberg Aakre,2020-12-08 19:47:19,"@marenostbo Aha
Eg har forsøkt å reklamere på ei panne der emaljen sprakk. Gjaldt ikkje der heller gitt..."
1336396953660354560,Jarl Wåge,2020-12-08 19:47:17,@RealKEEilertsen @radikalportal Eg har ikkje sett meg inn i noka sak. Eg har bare lest ein tekst der det blir dokum… https://t.co/qejqsT0pYX
1336387275920465921,SS NORWAY,2020-12-08 19:08:50,"Hei Mr. @DavyWathne . I dag skjedde følgende. En hyggelig fyr, som heter Bjørn Helge, kom og spurte om eg ville ha… https://t.co/z9WYBRBLVx"
1336385287333814279,Jarl Wåge,2020-12-08 19:00:55,@kreskifjeld @hegestorhaug @schish76 Eg har meir tru på å vise fram galskapen.
1336381066412748803,Jarl Wåge,2020-12-08 18:44:09,Det er lenge sidan eg har blitt så opprørt som eg blei av FrP sitt krav om å prioritere kristne flykningar. Eg skri… https://t.co/IwR6WiaAbk
1336379028731813888,Kjartan Lauritzen,2020-12-08 18:36:03,For noken ville premier eg har skaffa til Berre Kjartan Show Julespesial. Den diggaste deler eg berre ut viss eg få… https://t.co/ZETi3GSZU9
1336377939890466827,Andreas Alfarnes,2020-12-08 18:31:44,@KennyKnekk Eg har en xbox series x som eg skal pakke opp i morgen 🥰
1336375628141105153,Ørjan,2020-12-08 18:22:33,Lenge sida eg har vært så nervøs før kamp på lang tid😭 Vil ikkje sjå Utd spele kampa på torsdaga ever igjen 😭😭😭 #unitedno #2cl
1336364239708155913,Edith Bir 🏳️‍🌈,2020-12-08 17:37:17,@ostepop Har eit par sånne i kassa med julepynt. Og eg har pynta til jul.
1336364127472717824,Øystein Hauge,2020-12-08 17:36:51,Nei kva ordet synonym betyr. Eg har ikkje peiling. Det kan forresten være akkurat det same.
1336354200524103689,Julehuldra,2020-12-08 16:57:24,@12Bly @DoremusSchafer @erlendwiborg Einaste eg kan komme på er at eg måtte levere kontoutskrift då eg gjekk på sos… https://t.co/LvHt1wh1it
1336353669009330180,EdvardLysne,2020-12-08 16:55:17,@aslaknore Hadde europeisk magasin tatt med amerikansk Nascar- eller baseball-legende i tilsvarande oppsummering?… https://t.co/gOmgylgz6H
1336349972577521664,Britta Maxilla Sartorius,2020-12-08 16:40:36,"Eg er framleis - to år etter - i mildt sjokk over at folk med høg utdanning trur at ein tablett ordnar alt. 

Eg ha… https://t.co/1nG6x1DdPv"
1336349341808812033,Lovande ung kvinne,2020-12-08 16:38:05,@Oispammy Har dei det då? Eg har for dårleg fantasi til å sjå for meg kva dei skal med alle pengane tydelegvis
1336349304198483971,Sveinung M. Skjesol 🏂 🏳️‍🌈,2020-12-08 16:37:56,"@litelin Eg tek ein av dei. Men eg har den fordelen at eg er langt bak i køa (50 år og frisk), så eg rekk å sjå at… https://t.co/5Qjr728sB1"
1336346827407450112,Georgine,2020-12-08 16:28:06,"@MorganArnesen Betyr at eg kjenner seksuell tiltrekning til de eg har en sterkere emosjonell attraksjon til, uansett kjønn!"
1336339685472256000,inger e solem,2020-12-08 15:59:43,"@MModulf Eg har starta med å lære meg ord utenat.
Finner ei rekke ord som ikkje har samanheng med kvarandre, la oss… https://t.co/bz6McGC0HO"
1336333935094075398,Tirill Heimdal,2020-12-08 15:36:52,"Snakka om bekkenløsning med ei venninne og sa at eg har litt smerter, &amp; at jordmora sa at det kjem av ligamenta som… https://t.co/zCcdlEJXmH"
1336329324358602755,— jule𝑡𝑟𝑢𝑑𝑒 —,2020-12-08 15:18:33,@ostepop 👉👈 eg har et par sånne fra tidlig 90tall - eg vant dem fra en lokal TV kanal når eg va typ... 9 el 10. så… https://t.co/UZeDobXVZb
1336319143088279552,"Morten, men ekstra utslitt",2020-12-08 14:38:05,@ungkommunist Eg har aldri vore så utbrent som det eg er no og det er for det meste fempoengsfaga si skuld
1336316965892149251,Tassi,2020-12-08 14:29:26,@hanneejensen Du har no sett dobbelt så mange filmar på 4 dagar som eg har gjort i heile år😂🔥
1336315348975403015,Svein Vathne,2020-12-08 14:23:01,"@NilsHenrikSmith @w_bente @uburen Og eg har aldri høyrt om Manhattan Skyline, Austerrike eller Se ilden lyse over jord."
1336312369107120129,Soft boy with added spice 🐤🌶️,2020-12-08 14:11:10,"Ein ting eg har lært i eksamenstida: ordet ""fempoengsfag"" betyr ingenting"
1336308460863057921,Britta Maxilla Sartorius,2020-12-08 13:55:39,"Det er kanskje ikkje produktivt, men det er kjekt. Kaffien var litt for kald. Og eg har ikkje pokerfjes nok til å vere Mona Lisa."
1336307619494031360,Bård Egil Eide,2020-12-08 13:52:18,@svarthumle Kanskje vinterstid? Eg har no teke ein klassisk båtpils der. Det hadde eg nok ikkje gjort på gamle Børsen på slutten.
1336306561015275521,Retyu,2020-12-08 13:48:06,"@KarinaMowinckel Eg har alltid meint at ein må ta hand om våre eigne problem før ein hjelper andre, spesielt vis de… https://t.co/0ifr45Ejtc"
1336303125087522816,Dag Idar Jøsang,2020-12-08 13:34:26,@KimWT @eivindtraedal Eg har vore med å snekre åttekanta mærdar som flaut på isopor. Viss det ikkje hadde vore utvi… https://t.co/DNtRv4VnIv
1336300084154208261,lea derås,2020-12-08 13:22:21,@gorillarflicks Bruh eg har hatt mensen eit halvt år i strekk no
1336299310611304448,Britta Maxilla Sartorius,2020-12-08 13:19:17,"Eg drit i kva folk betaler i skatt, for eg har nettopp sikra meg ei flyreise om morgonen den 24.12, og eg skal karn… https://t.co/C87pXmbEzO"
1336298246222786562,Mathias kjaervoll,2020-12-08 13:15:03,@kissatheman Bro kan du che plis plis gå tebage du åg tripic e de beste spelarne som någensinne har spelt for vikin… https://t.co/7OppwWb28F
1336297442107592707,"Morten, men ekstra utslitt",2020-12-08 13:11:52,@VetleMikkelsen Eg har eit teoretisk forhold til alle formar for undertrykking og eg er heilt enig med deg her. Sju… https://t.co/DLrwjYeFPI
1336292450646814720,Bjarte Wathne Helgesen,2020-12-08 12:52:02,@moenduran Blir heilt motlaus av å tenkja på kor store forskjellane faktiske er. Eg har rundt 25 000 utbetalt i mån… https://t.co/8oNO6E2tTr
1336287463711584262,Olav Øyehaug Opsvik,2020-12-08 12:32:13,"Rart at Vedum har slik medvind i heimekontoråret 2020. Eg har aldri vore meir glad for å bu på bygda, og føler med… https://t.co/l9G5vJ6JOn"
1336286919198707713,Den Kloke Lille Hønen,2020-12-08 12:30:03,"Eg har hatt nokre tvilsame takes ila mine 25 år, men er det éin ting det aldri har vore tvil om er det at blackface… https://t.co/lQxdGJCJTf"
1336282631001042946,Andreas Hadsel Opsvik,2020-12-08 12:13:00,@iacob @erlemarie Eg har gått andre vegen – vore tre gongar hjå min favorittklippar sidan april. Føler eg utgjer ei… https://t.co/GRHCXb1BdG
1336280439095439363,Ørjan,2020-12-08 12:04:18,"@JalilianShayan Ja, han har skuffa stort dei gangane eg har sett han. Så kan forstå Zidane der."
1336278902877138944,Stig Anders Hauge,2020-12-08 11:58:11,"@eivindtraedal @SkogVIF @BBaardsen Reis til Haramsøy, Frøya og Stadt m.fl. Voldtekt av natur og dyreliv. Eg har all… https://t.co/ST8UF0Y91p"
1336275314788413441,Erlend Friestad,2020-12-08 11:43:56,"@RRKile1 @reisir Utan at eg har fasiten, så trur eg vi snakkar forskjellig kjærleik: 
På gresk (meiner eg å hugse)… https://t.co/RVAA4LSTEg"
1336270522863194115,fossum,2020-12-08 11:24:54,"som dere ser folkens
har blitt for meget i
... .. hatttjuveriet

sliten
så eg har lagt meg

til neste økt https://t.co/8csjr7jD5c"
1336257286638022656,suvlig,2020-12-08 10:32:18,"Det som ikkje står i skattelistene, er at eg er styrtrik på relasjonsfronten – det står heller ingenting om at eg e… https://t.co/8PYv3nIcY4"
1336248340955230214,Aleksander Gjerdevik,2020-12-08 09:56:45,"@MariusDahl91 eg er fornøyd med den, fatteren e mindre fornøyd.

Men eg har sett Man Utd vinne en seriekamp på SoL,… https://t.co/KxABauaT9d"
1336246936064679939,Aleksander Gjerdevik,2020-12-08 09:51:10,"@MariusDahl91 Eg har samme påvirking på Manchester United på Old Trafford. 

Man Utd - Arsenal 0-1
Man Utd - Charlt… https://t.co/ybozzGv3Ro"
1336245079795707905,Isabel J. Grindheim 🏳️‍🌈,2020-12-08 09:43:47,"@i_rolland Ja, einig. Syns det er heilt koko. Eg har brukt dei ein gong. Då hang eg opp pakken i ein plastpose, som… https://t.co/TSnnqaAe82"
1336242317871738880,Tor Gaasdal,2020-12-08 09:32:49,"@JanIngvald @RunarHauge @jenspetter99 Slik er livet. Eg har sju. Du e heldig, som fortsatt kan følge, både jente og… https://t.co/f3027DYME8"
1336234948123045888,Erik Holten,2020-12-08 09:03:32,"No trur eg at eg har lyst til å bli slik strøymar, dei kallar. https://t.co/PZoyuVlcD7"
1336225995850964994,William Sunde,2020-12-08 08:27:57,Xqc og NRG Ronaldo e ein av de løgnaste duoene eg har sett.
1336220558187503616,Britta Maxilla Sartorius,2020-12-08 08:06:21,"Augene mine ser ut som eg har vore på fest heile veka, men eg har berre brukt kontaktlinser ein halv dag."
1336212207927963648,Britta Maxilla Sartorius,2020-12-08 07:33:10,"Eg søv så uroleg at madrassen alltid er halvvegs på veg ut av senga når alarmen går, og i tillegg driv eg og fektar… https://t.co/6nCVMbkahs"
1336208400171012096,Britta Maxilla Sartorius,2020-12-08 07:18:02,@boombadila Eg har tatt dopet mitt no. Alt er betre 😊
1336207989288669185,suvlig,2020-12-08 07:16:24,"Kva for nokre finn-søk får du varslar for? Eg har eit som heiter ""dreiebenk"" (i tillegg til det som er obligatorisk… https://t.co/L3Zqowsnmm"
1336197485052751878,Ompa til apokalypsen kommer,2020-12-08 06:34:40,"ute var navn
for hun får min motiv, får mine tusen spenn eg har spart, får mitt makt 
dagen kom, eg sa klikk hele d… https://t.co/krMHBrhuGa"
1336187792334917632,Morten Øen,2020-12-08 05:56:09,"Ikkje at eg har følgd Chuck Yeager veldig nært, eller vore aktiv fan, men den gamle flygar-helten har alltid vore e… https://t.co/4nkWZQ1GDQ"
1336176871197855744,Tove Lindseth,2020-12-08 05:12:45,"Tirsdag morgon, åtte pluss ei god veke ut i desember! Både kvelven og min vesle krok av verda er temmeleg grå. Eg f… https://t.co/jNsDdp7BFp"
1336081180182114304,Karina 🏳️‍🌈,2020-12-07 22:52:31,"@Kaffesnobb Eg har berre sagt pengar (til tatovering, portrett av pus) og gavekort på matbutikk. Og fjellsko!"
1336065101091250183,Øystein H. Brekke ᚯᛦᛌᛐᛅᛁᚿ ᚼ ᛒᚱᛂᚴᛂ އޮތްސްތަތްން,2020-12-07 21:48:37,Skal tru kor mange år av livet mitt eg har brukt på å halda inne ein knapp i 4 sekund for å slå ein dings av eller… https://t.co/mnqOObw0Kl
1336050031154114560,Kristin Moberg Aakre,2020-12-07 20:48:44,"@mikkelickski Nei, eg har vore på kurs i formidling. Eksamen bestod i å snakke om Fox studien. I denne holdt ein me… https://t.co/dtxDv1evYg"
1336044606094499841,Ante K.L.,2020-12-07 20:27:11,"@runefo Men Rune, eg har berre vanilla ps4 og ikkje pc. Er eg doomed?"
1336043722136576001,Krusedull88,2020-12-07 20:23:40,"@Mads_Hansen Eg er mørkhudede, eg har ikke tenkt at den advent serien er rasistisk. Eg tror vi kan finne mørkhudede… https://t.co/SR8rcL59ja"
1336040696596336644,Alv529,2020-12-07 20:11:39,"@kjenslevart Anar ikkje om da ville funka for deg i heile tatt, men når da skjer meg plar eg  æplanleggja nøyaktig… https://t.co/J0RyujnOzs"
1336036700984893443,Kristin Moberg Aakre,2020-12-07 19:55:46,"@mikkelickski @Robert01982387 Eg har aldri forstått denne betegnelsen ""det gode hatet"". Det er  vel ikkje slik at v… https://t.co/yLeqaqnVzY"
1336031059650240514,ً,2020-12-07 19:33:21,@toogoldensun genser elle to fra golvet liksom😃 e ikkje sånn at eg vil at rommet mitt ska sjå ut som nåken har hatt… https://t.co/Ohu4qtoPSU
1336026178948358152,Jens Kihl 🤦🏼‍♀️,2020-12-07 19:13:57,@ainabasso @madamknipe Eg har alltid meint at Hammerfest og Sigdal burde slå seg saman og bli Hammer og Sigd kommune.
1336025987117703177,Synnøve,2020-12-07 19:13:12,"@HegeRH Eg har lyst på ein tur til Berlin, men yngste frøken dagdrømte seg så inderleg vekk til ein bitteliten by p… https://t.co/BHA1K0n4bm"
1336025066954514432,Vesle Nusse,2020-12-07 19:09:32,@CSpange Alt eg har i DnB er konto for kvitvasking. #FTW
1336017041636155395,Pip12/7,2020-12-07 18:37:39,"Eg har aldri trudd at eg skulle seie VÅLERENGEN!

RBK har spelt med ein mann mindre siden første omgong.

75 min. Vålerengen-RBK 1-0"
1336014938767302658,🤶Husmortoft har pynta tre🤶,2020-12-07 18:29:18,"@gaski Ja, eller ingen (som var det trudde, og eg har hatt TT som professor 🤷)"
1336008747961954307,Alv529,2020-12-07 18:04:42,"@elfhybrid_ -Halda fram med spanskvedlikehald
-Øva meir på andre språk eg kan litt, kanskje tysk eller russisk, og/… https://t.co/b8KQQf8ENE"
1336007072765386753,Alv529,2020-12-07 17:58:02,"@elfhybrid_ -Vaksinera meg
-Halda fram med ""prøva å gjera ka som helst trening kvar dag, alt tels, og om da ikkje g… https://t.co/FM4IweocQD"
1335996671319281664,Morten Skahjem,2020-12-07 17:16:42,@TirillHeimdal @runarfu Passar alltid på å slenge med begrep som vinkeljern og utforingslist når eg snakkar med han… https://t.co/JdKxDIaL7L
1335995825038782464,Martin Årseth,2020-12-07 17:13:20,Endeleg! Eg har brukt heile pandemien på dette. No kan de fiksa den vaksinen. https://t.co/JI1C0wIJFv
1335984703241850882,Bjarte Wathne Helgesen,2020-12-07 16:29:09,"@maritanesnah Ja, altså, eg seier jo ikkje unnskuld, men når eg har vore i ein sosial situasjon der eg opplevde meg… https://t.co/Bmn0KHzYMv"
1335982196147056644,🎅Vetle🎅Mikkelnissen🎅,2020-12-07 16:19:11,"Eg har aldri møtt nokon som bruker ordet vinterfest. Både kristne, ateistar og muslimar, både kommunistar og libera… https://t.co/nwqzoAWtE0"
1335975591007358976,Anne-Grethe Naustdal,2020-12-07 15:52:56,"Eg har gjort meg erfaringar som pasient pga kneskade. Eg har fått hjelp, blitt operert, men å gå tur er i dag berre… https://t.co/H7Jc5fO253"
1335974682508537860,Fotballens Hule,2020-12-07 15:49:20,"@erikhatloy00 Vi var litt innom det i episoden, men eg går for PSG og Leipzig. United kan sjølvsagt klare det, men… https://t.co/yKBlQIQXXA"
1336384621634842624,Erlend H Herstad,2020-12-08 18:58:17,@gislevonen Kvifor skal ein reservere seg? Om noken tek mine organ uten samtykke vil no eg ha rett på andre som dør… https://t.co/GLVI7kQLf8
1336054048026472451,Dag Idar Jøsang,2020-12-07 21:04:42,I NRK-appen kan eg ha bilde-i-bilde. Kvifor i Sumo eller Dplay? iPhone 11.
1336027837422325762,Guybrush,2020-12-07 19:20:33,"Vett någen koss  en lage ringetoner? 
I tilfelle så vil eg ha ett opptak av Åge som e forbanna på norske dommere"
